"name"	"key"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"extensions"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"scientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"dateIdentified"	"coordinateUncertaintyInMeters"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"references"	"license"	"identifiers"	"facts"	"relations"	"geodeticDatum"	"class"	"countryCode"	"country"	"rightsHolder"	"identifier"	"verbatimEventDate"	"datasetName"	"collectionCode"	"verbatimLocality"	"gbifID"	"occurrenceID"	"taxonID"	"recordedBy"	"catalogNumber"	"http...unknown.org.occurrenceDetails"	"institutionCode"	"rights"	"eventTime"	"identificationID"	"individualCount"	"coordinatePrecision"	"elevation"	"elevationAccuracy"	"stateProvince"	"habitat"	"municipality"	"county"	"locality"	"continent"	"identificationVerificationStatus"	"language"	"type"	"occurrenceStatus"	"vernacularName"	"taxonConceptID"	"informationWithheld"	"endDayOfYear"	"startDayOfYear"	"datasetID"	"accessRights"	"higherClassification"	"scientificNameID"	"originalNameUsage"	"infraspecificEpithet"	"occurrenceRemarks"	"institutionID"	"ownerInstitutionCode"	"samplingProtocol"	"fieldNotes"
"Phalaris arundinacea"	1433906367	57.624779	11.965182	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:39:43.906+0000"	"2017-10-27T18:35:53.583+0000"	138	"none"	"HUMAN_OBSERVATION"	5289756	6	7707728	196	1369	3073	2703277	5289756	"Phalaris arundinacea L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Phalaris"	"Phalaris arundinacea"	"Phalaris"	"arundinacea"	"SPECIES"	NA	100	2017	1	14	"2017-01-14T00:00:00.000+0000"	"2017-01-14T20:47:37.000+0000"	"2017-10-27T18:36:10.216+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Aimon Niklasson"	"urn:lsid:artportalen.se:Sighting:62836136"	NA	NA	"Artportalen"	NA	"1433906367"	"urn:lsid:artportalen.se:Sighting:62836136"	"urn:lsid:dyntaxa.se:Taxon:222606"	"Aimon Niklasson"	"103694407"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	NA	"G<U+00F6>teborg"	"V<U+00E4>sterg<U+00F6>tland"	"Sandsj<U+00F6>backareservatet, Sisj<U+00F6>n"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"r<U+00F6>rflen"	"urn:lsid:dyntaxa.se:Taxon:222606"	"More information can be obtained from the Data Provider."	"14"	"14"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Leymus arenarius"	1433791351	55.441316	12.842863	"gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:32:28.646+0000"	"2017-10-27T18:32:32.864+0000"	138	"none"	"HUMAN_OBSERVATION"	2706368	6	7707728	196	1369	3073	2706325	2706368	"Leymus arenarius (L.) Hochst."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Leymus"	"Leymus arenarius"	"Leymus"	"arenarius"	"SPECIES"	NA	454	2017	1	2	"2017-01-02T00:00:00.000+0000"	"2017-01-03T17:07:31.000+0000"	"2017-10-27T18:32:35.582+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Lars Erik Norb<U+00E4>ck"	"urn:lsid:artportalen.se:Sighting:62698733"	NA	NA	"Artportalen"	NA	"1433791351"	"urn:lsid:artportalen.se:Sighting:62698733"	"urn:lsid:dyntaxa.se:Taxon:219687"	"Lars Erik Norb<U+00E4>ck"	"103566910"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	NA	"Vellinge"	"Sk<U+00E5>ne"	"Skan<U+00F6>rs revlar"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"strandr<U+00E5>g"	"urn:lsid:dyntaxa.se:Taxon:219687"	"More information can be obtained from the Data Provider."	"2"	"2"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Poa nemoralis"	1433797062	59.834776	17.628898	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:32:30.164+0000"	"2017-10-27T18:32:34.789+0000"	138	"none"	"HUMAN_OBSERVATION"	2704300	6	7707728	196	1369	3073	2704173	2704300	"Poa nemoralis L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Poa"	"Poa nemoralis"	"Poa"	"nemoralis"	"SPECIES"	NA	50	2017	1	2	"2017-01-02T00:00:00.000+0000"	"2017-01-04T08:36:42.000+0000"	"2017-10-27T18:32:37.822+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Owe Rosengren"	"urn:lsid:artportalen.se:Sighting:62705166"	NA	NA	"Artportalen"	NA	"1433797062"	"urn:lsid:artportalen.se:Sighting:62705166"	"urn:lsid:dyntaxa.se:Taxon:222632"	"Owe Rosengren"	"103572270"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	"<U+00F6>detomtrester/l<U+00F6>vskogsdunge"	"Uppsala"	"Uppland"	"Stadsskogen, syd<U+00F6>stra"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"lundgr<U+00F6>e"	"urn:lsid:dyntaxa.se:Taxon:222632"	"More information can be obtained from the Data Provider."	"2"	"2"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Phragmites australis"	1433797141	59.659557	17.393109	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:32:35.457+0000"	"2017-10-27T18:32:40.938+0000"	138	"none"	"HUMAN_OBSERVATION"	5290149	6	7707728	196	1369	3073	2705783	5290149	"Phragmites australis (Cav.) Trin. ex Steud."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Phragmites"	"Phragmites australis"	"Phragmites"	"australis"	"SPECIES"	NA	50	2017	1	3	"2017-01-03T00:00:00.000+0000"	"2017-01-04T08:36:23.000+0000"	"2017-10-27T18:32:46.235+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Owe Rosengren"	"urn:lsid:artportalen.se:Sighting:62705051"	NA	NA	"Artportalen"	NA	"1433797141"	"urn:lsid:artportalen.se:Sighting:62705051"	"urn:lsid:dyntaxa.se:Taxon:219733"	"Owe Rosengren, Tor Jonzon, <U+00C5>ke Berg"	"103579722"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	NA	"H<U+00E5>bo"	"Uppland"	"Sp<U+00E5>ngen till G<U+00F6>mslet, Hj<U+00E4>lstaviken"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"vass"	"urn:lsid:dyntaxa.se:Taxon:219733"	"More information can be obtained from the Data Provider."	"3"	"3"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Agrostis capillaris"	1425342363	59.311882	10.736763	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:16.539+0000"	"2017-01-23T15:08:29.558+0000"	20	"none"	"HUMAN_OBSERVATION"	2706490	6	7707728	196	1369	3073	2706434	2706490	"Agrostis capillaris L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Agrostis"	"Agrostis capillaris"	"Agrostis"	"capillaris"	"SPECIES"	NA	NA	2017	1	1	"2017-01-01T00:00:00.000+0000"	"2017-01-16T20:16:34.000+0000"	"2017-02-16T12:59:37.289+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"NO"	"Norway"	NA	"NBF:SO2-Vascular:16187468"	NA	NA	"SO2-Vascular"	NA	"1425342363"	"NBF:SO2-Vascular:16187468"	NA	"Even W. Hanssen, Reidun Braathen"	"16187468"	NA	"NBF"	NA	NA	NA	0	8	0	0	"<U+00D8>stfold"	"Furustrandskog"	"R<U+00E5>de"	"<U+00D8>stfold"	"<U+00C5>ven, R<U+00E5>de, <U+00D8>s"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Molinia caerulea"	1425971821	58.483716	5.894251	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:17.139+0000"	"2017-12-21T06:58:17.152+0000"	20	"none"	"HUMAN_OBSERVATION"	5289877	6	7707728	196	1369	3073	2703905	5289877	"Molinia caerulea (L.) Moench"	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Molinia"	"Molinia caerulea"	"Molinia"	"caerulea"	"SPECIES"	NA	NA	2017	1	7	"2017-01-07T00:00:00.000+0000"	"2017-01-19T22:09:23.000+0000"	"2017-12-21T06:58:19.374+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"NO"	"Norway"	NA	"NBF:SO2-Vascular:16199024"	NA	NA	"SO2-Vascular"	NA	"1425971821"	"NBF:SO2-Vascular:16199024"	NA	"Endre Nygaard"	"16199024"	NA	"NBF"	NA	NA	NA	0	5	0	0	"Rogaland"	NA	"Eigersund"	"Rogaland"	"<U+00C5>satua, Eigersund, Ro"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Deschampsia flexuosa"	1797660183	58.118889	7.17559	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:30.271+0000"	"2017-12-21T06:58:30.307+0000"	20	"none"	"HUMAN_OBSERVATION"	4149465	6	7707728	196	1369	3073	2703131	2703179	"Avenella flexuosa (L.) Drejer"	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Deschampsia"	"Deschampsia flexuosa"	"Avenella"	"flexuosa"	"SPECIES"	NA	NA	2017	1	13	"2017-01-13T00:00:00.000+0000"	"2017-02-20T13:04:39.000+0000"	"2017-12-21T06:58:34.910+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"NO"	"Norway"	NA	"NBF:SO2-Vascular:16361624"	NA	NA	"SO2-Vascular"	NA	"1797660183"	"NBF:SO2-Vascular:16361624"	NA	"Svein Grimsby"	"16361624"	NA	"NBF"	NA	NA	NA	0	NA	0	0	"Vest-Agder"	NA	"Lyngdal"	"Vest-Agder"	"Augland, <U+00F8>st for garden i kuppert terreng med skog i eldre suksesjonsfase, Augland, Lyngdal, Lyngdal, Va"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Dactylis glomerata"	1433987385	59.036934	17.258837	"gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:45:35.820+0000"	"2017-10-27T18:41:14.249+0000"	138	"none"	"HUMAN_OBSERVATION"	2705308	6	7707728	196	1369	3073	2705307	2705308	"Dactylis glomerata L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Dactylis"	"Dactylis glomerata"	"Dactylis"	"glomerata"	"SPECIES"	NA	50	2017	1	23	"2017-01-23T00:00:00.000+0000"	"2017-01-23T19:18:29.000+0000"	"2017-10-27T18:41:30.542+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Hans Rydberg"	"urn:lsid:artportalen.se:Sighting:62940820"	NA	NA	"Artportalen"	NA	"1433987385"	"urn:lsid:artportalen.se:Sighting:62940820"	"urn:lsid:dyntaxa.se:Taxon:221193"	"Hans Rydberg"	"103798799"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	"barrskog"	"Gnesta"	"S<U+00F6>dermanland"	"Ekeby, 400 m SSO om"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"hund<U+00E4>xing"	"urn:lsid:dyntaxa.se:Taxon:221193"	"More information can be obtained from the Data Provider."	"23"	"23"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Calamagrostis epigejos"	1434031310	59.849145	17.698653	"gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:46:11.157+0000"	"2017-10-27T18:41:52.660+0000"	138	"none"	"HUMAN_OBSERVATION"	6431455	6	7707728	196	1369	3073	2704858	6431455	"Calamagrostis epigejos (L.) Roth"	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Calamagrostis"	"Calamagrostis epigejos"	"Calamagrostis"	"epigejos"	"SPECIES"	NA	50	2017	1	26	"2017-01-26T00:00:00.000+0000"	"2017-01-26T18:57:31.000+0000"	"2017-10-27T18:42:40.620+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Owe Rosengren"	"urn:lsid:artportalen.se:Sighting:62990009"	NA	NA	"Artportalen"	NA	"1434031310"	"urn:lsid:artportalen.se:Sighting:62990009"	"urn:lsid:dyntaxa.se:Taxon:222270"	"Owe Rosengren, <U+00C5>ke Berg"	"103852418"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	"ruderatmark/fd plantskola"	"Uppsala"	"Uppland"	"Fyrislund, Uppsala"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"bergr<U+00F6>r"	"urn:lsid:dyntaxa.se:Taxon:222270"	"More information can be obtained from the Data Provider."	"26"	"26"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Deschampsia flexuosa"	1433797142	59.823565	17.666538	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:32:35.461+0000"	"2017-10-27T18:32:41.113+0000"	138	"none"	"HUMAN_OBSERVATION"	6084824	6	7707728	196	1369	3073	2703131	2703179	"Avenella flexuosa subsp. flexuosa"	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Deschampsia"	"Deschampsia flexuosa"	"Avenella"	"flexuosa"	"SUBSPECIES"	NA	100	2017	1	2	"2017-01-02T00:00:00.000+0000"	"2017-01-04T08:36:50.000+0000"	"2017-10-27T18:32:46.434+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Owe Rosengren"	"urn:lsid:artportalen.se:Sighting:62705197"	NA	NA	"Artportalen"	NA	"1433797142"	"urn:lsid:artportalen.se:Sighting:62705197"	"urn:lsid:dyntaxa.se:Taxon:224703"	"Owe Rosengren"	"103579800"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	"blandskog"	"Uppsala"	"Uppland"	"Kron<U+00E5>sen"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"vanlig krust<U+00E5>tel"	"urn:lsid:dyntaxa.se:Taxon:224703"	"More information can be obtained from the Data Provider."	"2"	"2"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae;Avenella"	NA	NA	"flexuosa"	NA	NA	NA	NA	NA
"Leymus arenarius"	1433815288	57.483226	11.925504	"gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:32:41.546+0000"	"2017-10-27T18:32:48.396+0000"	138	"none"	"HUMAN_OBSERVATION"	2706368	6	7707728	196	1369	3073	2706325	2706368	"Leymus arenarius (L.) Hochst."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Leymus"	"Leymus arenarius"	"Leymus"	"arenarius"	"SPECIES"	NA	1000	2017	1	5	"2017-01-05T00:00:00.000+0000"	"2017-01-06T00:34:34.000+0000"	"2017-10-27T18:32:57.322+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Johan Ennerfelt"	"urn:lsid:artportalen.se:Sighting:62725843"	NA	NA	"Artportalen"	NA	"1433815288"	"urn:lsid:artportalen.se:Sighting:62725843"	"urn:lsid:dyntaxa.se:Taxon:219687"	"Johan Ennerfelt"	"103589491"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	NA	"Kungsbacka"	"Halland"	"Vallda sand<U+00F6>"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"strandr<U+00E5>g"	"urn:lsid:dyntaxa.se:Taxon:219687"	"More information can be obtained from the Data Provider."	"5"	"5"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Calamagrostis arundinacea"	1433792704	59.072193	17.094913	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:32:29.129+0000"	"2017-10-27T18:32:33.290+0000"	138	"none"	"HUMAN_OBSERVATION"	4109084	6	7707728	196	1369	3073	2704858	4109084	"Calamagrostis arundinacea (L.) Roth"	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Calamagrostis"	"Calamagrostis arundinacea"	"Calamagrostis"	"arundinacea"	"SPECIES"	NA	25	2017	1	3	"2017-01-03T00:00:00.000+0000"	"2017-01-03T21:24:22.000+0000"	"2017-10-27T18:32:36.201+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Hans Rydberg"	"urn:lsid:artportalen.se:Sighting:62700206"	NA	NA	"Artportalen"	NA	"1433792704"	"urn:lsid:artportalen.se:Sighting:62700206"	"urn:lsid:dyntaxa.se:Taxon:220450"	"Hans Rydberg"	"103567537"	NA	"ArtDatabanken"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	"barrskog"	"Gnesta"	"S<U+00F6>dermanland"	"Marieholm, 400 m S om"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"pipr<U+00F6>r"	"urn:lsid:dyntaxa.se:Taxon:220450"	"More information can be obtained from the Data Provider."	"3"	"3"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Phalaris arundinacea"	1433778592	58.51819	11.26526	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T01:29:28.185+0000"	"2017-10-27T18:31:09.107+0000"	138	"none"	"HUMAN_OBSERVATION"	5289756	6	7707728	196	1369	3073	2703277	5289756	"Phalaris arundinacea L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Phalaris"	"Phalaris arundinacea"	"Phalaris"	"arundinacea"	"SPECIES"	NA	NA	2017	1	2	"2017-01-02T00:00:00.000+0000"	"2017-01-02T19:36:44.000+0000"	"2017-10-27T18:31:09.113+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Rune Hix<U+00E9>n"	"urn:lsid:artportalen.se:Sighting:62683906"	NA	NA	"Artportalen"	NA	"1433778592"	"urn:lsid:artportalen.se:Sighting:62683906"	"urn:lsid:dyntaxa.se:Taxon:222606"	"Rune Hix<U+00E9>n"	"103535077"	NA	"ArtDatabanken"	NA	"12:12:00 - 12:34:00"	NA	0	NA	NA	NA	NA	NA	"Tanum"	"Bohusl<U+00E4>n"	"Vrakstigarna"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"r<U+00F6>rflen"	"urn:lsid:dyntaxa.se:Taxon:222606"	"More information can be obtained from the Data Provider."	"2"	"2"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	NA	NA	NA	NA
"Elymus caninus"	1670713169	59.339163	18.121705	"cdround,gass84,rdatm"	"38b4c89f-584c-41bb-bd8f-cd1def33e92f"	"b8323864-602a-4a7d-9127-bb903054e97d"	"SE"	"DWC_ARCHIVE"	"2018-02-01T03:13:10.488+0000"	"2017-10-27T21:33:47.707+0000"	138	"none"	"HUMAN_OBSERVATION"	5290319	6	7707728	196	1369	3073	5290243	5290319	"Elymus caninus (L.) L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Elymus"	"Elymus caninus"	"Elymus"	"caninus"	"SPECIES"	NA	10	2017	1	23	"2017-01-23T00:00:00.000+0000"	"2017-08-30T15:10:15.000+0000"	"2017-10-27T21:33:47.740+0000"	NA	"http://creativecommons.org/publicdomain/zero/1.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"SE"	"Sweden"	"Calluna AB"	"urn:lsid:artportalen.se:Sighting:67340382"	NA	NA	"Artportalen"	NA	"1670713169"	"urn:lsid:artportalen.se:Sighting:67340382"	"urn:lsid:dyntaxa.se:Taxon:222441"	"Anna Koffman"	"108023779"	NA	"Calluna AB"	NA	"00:00:00 - 00:00:00"	NA	0	NA	NA	NA	NA	NA	"Stockholm"	"Uppland"	"Loudden"	"EUROPE"	"Unvalidated"	"Swedish"	"Occurrence"	"Present"	"lundelm"	"urn:lsid:dyntaxa.se:Taxon:222441"	"More information can be obtained from the Data Provider."	"23"	"23"	"urn:lsid:swedishlifewatch.se:DataProvider:1"	"Free usage"	"Biota;Plantae;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Euphyllophytina;Spermatophytae;Angiospermae;Liliopsida;Poales;Poaceae"	NA	NA	NA	NA	"urn:lsid:artdata.slu.se:organization:113"	"Calluna AB"	"nvi"	NA
"Phalaris arundinacea"	1425335563	59.716399	10.713703	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:14.010+0000"	"2017-01-23T15:08:21.707+0000"	20	"none"	"HUMAN_OBSERVATION"	5289756	6	7707728	196	1369	3073	2703277	5289756	"Phalaris arundinacea L."	"Plantae"	"Tracheophyta"	"Poales"	"Poaceae"	"Phalaris"	"Phalaris arundinacea"	"Phalaris"	"arundinacea"	"SPECIES"	NA	NA	2017	1	7	"2017-01-07T00:00:00.000+0000"	"2017-01-07T14:56:14.000+0000"	"2017-02-19T07:57:33.795+0000"	NA	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Liliopsida"	"NO"	"Norway"	NA	"NBF:SO2-Vascular:16132606"	NA	NA	"SO2-Vascular"	NA	"1425335563"	"NBF:SO2-Vascular:16132606"	NA	"K<U+00E5>re Arnstein Lye"	"16132606"	NA	"NBF"	NA	NA	NA	0	20	0	0	"Akershus"	"p<U+00E5> havstrand"	"Frogn"	"Akershus"	"Bonn, innerst i Bunnefjorden, Frogn, Ak"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
