gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
857192087																										FISK-15236										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15236	FISK-15236		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Akershus	Eidsvoll	Eidsvoll	søndre Holsjøen								60.371473	11.343105																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192084																										FISK-15170										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15170	FISK-15170		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Grue	Grue	Sarvtjernet								60.371623	12.202059																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192079																										FISK-15169										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15169	FISK-15169		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Grue	Grue	Sarvtjernet								60.371623	12.202059																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192064																										FISK-15166										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15166	FISK-15166		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Hedmark	Grue	Grue	Sarvtjernet								60.371623	12.202059																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192063																										FISK-15231										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15231	FISK-15231		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Eidsvoll	Eidsvoll	søndre Holsjøen								60.371473	11.343105																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192060																										FISK-15114										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15114	FISK-15114		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Hedmark	Grue	Grue	Langtjernet								60.381473	12.190042																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192048																										FISK-15163										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15163	FISK-15163		NINA																												1991-07-01T02:00Z				1991	7	1												EUROPE				NO	Hedmark	Grue	Grue	Sarvtjernet								60.371623	12.202059																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192046																										FISK-15111										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15111	FISK-15111		NINA																												1991-07-01T02:00Z				1991	7	1												EUROPE				NO	Hedmark	Grue	Grue	Langtjernet								60.381473	12.190042																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192008																										FISK-15054										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15054	FISK-15054		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Hurdal	Hurdal	Bundlitjernet								60.431855	11.108638																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857192006																										FISK-15102										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15102	FISK-15102		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Hedmark	Grue	Grue	Ukjent								60.401312	11.846751																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191994																										FISK-15067										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15067	FISK-15067		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Nøkktjernet								60.416991	11.741461																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191993																										FISK-15082										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15082	FISK-15082		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Akershus	Eidsvoll	Eidsvoll	Holtsjøen								60.42452	11.275308																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191989																										FISK-15066										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15066	FISK-15066		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Nøkktjernet								60.416991	11.741461																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191968																										FISK-15062										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15062	FISK-15062		NINA																												1992-07-01T02:00Z				1992	7	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Nøkktjernet								60.416991	11.741461																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191960																										FISK-15075										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15075	FISK-15075		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Hedmark	Grue	Grue	Helgen								60.393657	12.420545																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191953																										FISK-15059										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15059	FISK-15059		NINA																												1982-07-01T02:00Z				1982	7	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Nøkktjernet								60.416991	11.741461																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191939																										FISK-15056										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-15056	FISK-15056		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Akershus	Hurdal	Hurdal	Bundlitjernet								60.431855	11.108638																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191921																										FISK-14987										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14987	FISK-14987		NINA																												1983-07-01T02:00Z				1983	7	1												EUROPE				NO	Hedmark	Grue	Grue	Storfløyta								60.435731	11.894425																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191906																										FISK-14993										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14993	FISK-14993		NINA																												1997-07-01T02:00Z				1997	7	1												EUROPE				NO	Hedmark	Grue	Grue	Storfløyta								60.435731	11.894425																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191904																										FISK-14984										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14984	FISK-14984		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Akershus	Hurdal	Hurdal	vestre Morttjern								60.452067	11.102443																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191901																										FISK-14992										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14992	FISK-14992		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Grue	Grue	Storfløyta								60.435731	11.894425																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191897																										FISK-14971										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14971	FISK-14971		NINA																												1991-07-01T02:00Z				1991	7	1												EUROPE				NO	Hedmark	Grue	Grue	Geittjernet								60.429779	12.220278																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191896																										FISK-14991										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14991	FISK-14991		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Grue	Grue	Storfløyta								60.435731	11.894425																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191894																										FISK-14982										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14982	FISK-14982		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Hurdal	Hurdal	vestre Morttjern								60.452067	11.102443																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191882																										FISK-14960										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14960	FISK-14960		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Elgsjøen								60.440317	11.776557																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191877																										FISK-14959										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14959	FISK-14959		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Elgsjøen								60.440317	11.776557																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191869																										FISK-14952										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14952	FISK-14952		NINA																												1982-07-01T02:00Z				1982	7	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Elgsjøen								60.440317	11.776557																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191857																										FISK-14955										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14955	FISK-14955		NINA																												1992-07-01T02:00Z				1992	7	1												EUROPE				NO	Hedmark	Nord-Odal	Nord-Odal	Elgsjøen								60.440317	11.776557																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191829																										FISK-14901										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14901	FISK-14901		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Grue	Grue	Gardsjøen								60.435547	12.090171																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191826																										FISK-14924										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14924	FISK-14924		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Hedmark	Grue	Grue	Tysjøen								60.437076	12.143486																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191808																										FISK-14897										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14897	FISK-14897		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Hedmark	Grue	Grue	Gardsjøen								60.435547	12.090171																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857191807																										FISK-14902										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-14902	FISK-14902		FM																												1997-01-01T01:00Z				1997	1	1												EUROPE				NO	Hedmark	Grue	Grue	Gardsjøen								60.435547	12.090171																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
