"name"	"key"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"extensions"	"basisOfRecord"	"individualCount"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"scientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"coordinatePrecision"	"elevation"	"elevationAccuracy"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"identifiers"	"facts"	"relations"	"geodeticDatum"	"class"	"countryCode"	"country"	"identifier"	"catalogNumber"	"recordedBy"	"habitat"	"institutionCode"	"locality"	"municipality"	"county"	"collectionCode"	"gbifID"	"occurrenceID"	"fieldNotes"	"coordinateUncertaintyInMeters"	"continent"	"fieldNumber"	"identifiedBy"
"Hepatica nobilis"	1797666896	59.45313	10.617691	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.806+0000"	"2017-12-21T06:58:37.827+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"<U+00D8>stfold"	2017	3	19	"2017-03-19T00:00:00.000+0000"	"2017-03-20T08:01:57.000+0000"	"2017-12-21T06:58:45.643+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16540992"	"16540992"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"edellauvskog"	"NBF"	"Moss, Dragonfjellet, Moss, <U+00D8>s"	"Moss"	"<U+00D8>stfold"	"SO2-Vascular"	"1797666896"	"NBF:SO2-Vascular:16540992"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797666984	58.701335	9.153752	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.902+0000"	"2017-12-21T06:58:37.922+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"Aust-Agder"	2017	3	20	"2017-03-20T00:00:00.000+0000"	"2017-03-20T15:35:25.000+0000"	"2017-12-21T06:58:45.823+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16542889"	"16542889"	"Arild Omberg"	NA	"NBF"	"<U+00C5>mland, Ris<U+00F8>r, Aa"	"Ris<U+00F8>r"	"Aust-Agder"	"SO2-Vascular"	"1797666984"	"NBF:SO2-Vascular:16542889"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667821	59.355221	11.043601	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.782+0000"	"2017-12-21T06:58:38.805+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:11.000+0000"	"2017-12-21T06:58:47.237+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602860"	"16602860"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667821"	"NBF:SO2-Vascular:16602860"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667903	59.778502	10.698459	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.857+0000"	"2017-12-21T06:58:38.875+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"Akershus"	2017	3	28	"2017-03-28T00:00:00.000+0000"	"2017-03-28T11:29:00.000+0000"	"2017-12-21T06:58:47.345+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16604402"	"16604402"	"John Sandve"	"<U+00C5>pen_grunnlendt_mark Naturtomt med spredte tr<U+00E6>r p<U+00E5> <U+00E5>s."	"NBF"	"Krange 15-70, Nesodden, Ak"	"Nesodden"	"Akershus"	"SO2-Vascular"	"1797667903"	"NBF:SO2-Vascular:16604402"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667912	59.449423	10.707721	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.862+0000"	"2017-12-21T06:58:38.878+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"<U+00D8>stfold"	2017	3	28	"2017-03-28T00:00:00.000+0000"	"2017-03-28T18:03:24.000+0000"	"2017-12-21T06:58:47.399+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16608462"	"16608462"	"Morten Nilsen"	NA	"NBF"	"Noretjern, Moss, <U+00D8>s"	"Moss"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667912"	"NBF:SO2-Vascular:16608462"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797666934	59.452628	10.617566	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.853+0000"	"2017-12-21T06:58:37.872+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"<U+00D8>stfold"	2017	3	19	"2017-03-19T00:00:00.000+0000"	"2017-03-20T08:01:57.000+0000"	"2017-12-21T06:58:45.820+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16540999"	"16540999"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"edellauvskog"	"NBF"	"Moss, Dragonfjellet, Moss, <U+00D8>s"	"Moss"	"<U+00D8>stfold"	"SO2-Vascular"	"1797666934"	"NBF:SO2-Vascular:16540999"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667833	59.355202	11.043277	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.793+0000"	"2017-12-21T06:58:38.814+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:11.000+0000"	"2017-12-21T06:58:47.290+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602864"	"16602864"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667833"	"NBF:SO2-Vascular:16602864"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797686253	60.082466	10.903257	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:57.906+0000"	"2017-12-21T06:58:57.933+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"Akershus"	2017	3	28	"2017-03-28T00:00:00.000+0000"	"2017-05-10T21:55:50.000+0000"	"2017-12-21T06:59:20.330+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:17067659"	"17067659"	"Jan Wesenberg, Anne Helen Skartlien"	"Granskog"	"NBF"	"AK Nittedal: Ramndalskollen/Bergsdalen, Nittedal, Ak"	"Nittedal"	"Akershus"	"SO2-Vascular"	"1797686253"	"NBF:SO2-Vascular:17067659"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667818	59.354978	11.043592	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.779+0000"	"2017-12-21T06:58:38.801+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:12.000+0000"	"2017-12-21T06:58:47.201+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602843"	"16602843"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667818"	"NBF:SO2-Vascular:16602843"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667789	59.354758	11.043511	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.757+0000"	"2017-12-21T06:58:38.775+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:12.000+0000"	"2017-12-21T06:58:47.293+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602849"	"16602849"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667789"	"NBF:SO2-Vascular:16602849"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797664515	59.23048	10.769749	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:35.373+0000"	"2017-12-21T06:58:35.397+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"<U+00D8>stfold"	2017	3	12	"2017-03-12T00:00:00.000+0000"	"2017-03-12T18:21:30.000+0000"	"2017-12-21T06:58:42.682+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16461349"	"16461349"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Fredrikstad, Ons<U+00F8>y, Finnstad, Fredrikstad, <U+00D8>s"	"Fredrikstad"	"<U+00D8>stfold"	"SO2-Vascular"	"1797664515"	"NBF:SO2-Vascular:16461349"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797665558	59.422636	10.624689	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:36.531+0000"	"2017-12-21T06:58:36.554+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"<U+00D8>stfold"	2017	3	11	"2017-03-11T00:00:00.000+0000"	"2017-03-16T18:22:07.000+0000"	"2017-12-21T06:58:44.016+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16511469"	"16511469"	"B<U+00E5>rd Haugsrud"	NA	"NBF"	"Reierodden, Moss, <U+00D8>s"	"Moss"	"<U+00D8>stfold"	"SO2-Vascular"	"1797665558"	"NBF:SO2-Vascular:16511469"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667857	59.355092	11.043071	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.811+0000"	"2017-12-21T06:58:38.837+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:10.000+0000"	"2017-12-21T06:58:47.356+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602870"	"16602870"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667857"	"NBF:SO2-Vascular:16602870"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797666912	59.450578	10.618212	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.814+0000"	"2017-12-21T06:58:37.851+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"<U+00D8>stfold"	2017	3	19	"2017-03-19T00:00:00.000+0000"	"2017-03-20T08:01:57.000+0000"	"2017-12-21T06:58:45.664+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16540990"	"16540990"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"edellauvskog"	"NBF"	"Moss, Refsnesbukta, Moss, <U+00D8>s"	"Moss"	"<U+00D8>stfold"	"SO2-Vascular"	"1797666912"	"NBF:SO2-Vascular:16540990"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667816	59.355079	11.043771	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.778+0000"	"2017-12-21T06:58:38.800+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:11.000+0000"	"2017-12-21T06:58:47.263+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602859"	"16602859"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667816"	"NBF:SO2-Vascular:16602859"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797671082	59.716113	10.592682	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:42.323+0000"	"2017-12-21T06:58:42.347+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"Akershus"	2017	3	24	"2017-03-24T00:00:00.000+0000"	"2017-04-06T16:03:56.000+0000"	"2017-12-21T06:58:51.612+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16722537"	"16722537"	"Einar Jahr"	NA	"NBF"	"Barkebustranda, Digerud, Digerud, Frogn, Ak"	"Frogn"	"Akershus"	"SO2-Vascular"	"1797671082"	"NBF:SO2-Vascular:16722537"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667214	59.892387	10.880152	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.121+0000"	"2017-12-21T06:58:38.139+0000"	20	"none"	"HUMAN_OBSERVATION"	4	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	1	0	0	"Oslo"	2017	3	23	"2017-03-23T00:00:00.000+0000"	"2017-03-24T11:07:01.000+0000"	"2017-12-21T06:58:46.206+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16566509"	"16566509"	"Marit Bache"	NA	"NBF"	"Sarabr<U+00E5>ten, Sarabr<U+00E5>ten, Oslo, Os"	"Oslo"	"Oslo"	"SO2-Vascular"	"1797667214"	"NBF:SO2-Vascular:16566509"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667710	60.009032	10.906015	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.691+0000"	"2017-12-21T06:58:38.708+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"Akershus"	2017	3	27	"2017-03-27T00:00:00.000+0000"	"2017-03-27T21:25:21.000+0000"	"2017-12-21T06:58:47.063+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16600894"	"16600894"	"Siv Moen"	"L<U+00E5>gurtglanskog"	"NBF"	"Slattum, Nittedal, Ak"	"Nittedal"	"Akershus"	"SO2-Vascular"	"1797667710"	"NBF:SO2-Vascular:16600894"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667749	59.219926	9.896272	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.722+0000"	"2017-12-21T06:58:38.742+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"Vestfold"	2017	3	25	"2017-03-25T00:00:00.000+0000"	"2017-03-27T20:50:08.000+0000"	"2017-12-21T06:58:47.179+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16600210"	"16600210"	"Dagny Mandt"	"<U+00C5>pen_grunnlendt_mark Blokkmark"	"NBF"	"Surtekollen NV, Kvelde, Larvik, Ve"	"Larvik"	"Vestfold"	"SO2-Vascular"	"1797667749"	"NBF:SO2-Vascular:16600210"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667801	59.354941	11.043583	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.763+0000"	"2017-12-21T06:58:38.788+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:12.000+0000"	"2017-12-21T06:58:47.225+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602844"	"16602844"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667801"	"NBF:SO2-Vascular:16602844"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667811	59.354859	11.043556	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.774+0000"	"2017-12-21T06:58:38.795+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:12.000+0000"	"2017-12-21T06:58:47.214+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602850"	"16602850"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667811"	"NBF:SO2-Vascular:16602850"	NA	NA	NA	NA	NA
